created at,beneficiary,emitter,amount,status
2017-03-12 18:48:15 UTC,The Walt Disney Company,Ford Motor Company,95660,suspicious
2017-12-04 19:01:06 UTC,Rivigo,PagerDuty,19117,suspicious
2017-04-10 06:39:01 UTC,Dwolla,Bluecore,11783,suspicious
2018-02-20 22:25:04 UTC,Gaana,HQTrivia,81418,healthy
2017-04-22 21:08:23 UTC,Split Software,Rivigo,86732,suspicious
2017-06-24 11:52:01 UTC,Takeda Pharmaceutical,Jamf,4274,healthy
2017-11-05 17:24:28 UTC,Stitch Fix,Ucommune,152598,suspicious
2017-09-16 00:20:53 UTC,Hyperloop Transportation Technologies,Illumio,159600,healthy
2017-04-22 18:39:00 UTC,Mayo Clinic,Osmo,180151,healthy
2017-06-02 19:19:08 UTC,Illumio,Rani Therapeutics,9210,healthy
2017-02-17 17:51:03 UTC,Ucommune,Storj Labs,184401,healthy
2018-03-02 16:47:13 UTC,Senic,Mezi,154321,suspicious
2017-07-05 12:46:28 UTC,Illumio,News Corp.,71046,healthy
2017-02-18 09:19:27 UTC,Affirm,Rani Therapeutics,17566,healthy
2017-08-30 15:14:52 UTC,Apptio,Deliveroo,67782,healthy
2017-12-09 14:29:13 UTC,Leap Motion,Ancient Nutrition,192146,suspicious
2017-08-26 10:12:53 UTC,PhonePe,Quikr,50183,suspicious
2018-01-23 23:59:29 UTC,Signal Foundation,Farfetch,77283,suspicious
2017-05-14 09:08:00 UTC,AppNexus,Vectra Networks,9017,suspicious
2017-11-02 10:55:08 UTC,ShipHawk,DecaWave,62432,suspicious
2018-03-09 12:35:42 UTC,Juicero,LiveRamp,192828,suspicious
2017-06-14 05:52:29 UTC,Avvo,Virtualitics,27927,suspicious
2017-03-23 09:44:35 UTC,Future Mobility,Quikr,133139,healthy
2017-08-19 23:11:01 UTC,Cofense,Yogome,29084,suspicious
2017-04-28 14:12:47 UTC,Moderna Therapeutics,Blue Apron,42722,suspicious
2017-02-02 11:04:53 UTC,KnowBe4,Prelude Fertility,63886,suspicious
2018-01-07 19:01:57 UTC,Meituan-Dianping,China Unicom,150121,suspicious
2017-11-27 05:55:51 UTC,17zuoye,Drover,103037,suspicious
2017-03-06 12:26:33 UTC,Bancor,Deliveroo,199105,healthy
2018-01-29 00:38:07 UTC,The Walt Disney Company,China Unicom,47791,healthy
2018-01-20 00:31:01 UTC,LiveRamp,Puls,36007,suspicious
2018-01-17 18:28:48 UTC,Cloudflare,Jiffy,97317,suspicious
2017-05-09 20:30:15 UTC,FanAI Inc.,Hyperloop Transportation Technologies,36128,suspicious
2017-11-12 03:02:14 UTC,Seeking Alpha,Yoox Net-a-Porter Group,39225,suspicious
2017-03-23 09:56:29 UTC,Zwift,Qihoo 360 Technology,141318,healthy
2017-10-26 11:51:36 UTC,Tinyclues,Illumio,160988,healthy
2017-06-10 12:25:08 UTC,Payfone,Cloudflare,34427,suspicious
2017-07-23 02:21:05 UTC,Icertis,bitFlyer,188070,healthy
2018-01-31 05:46:02 UTC,Ford Motor Company,Split Software,29505,healthy
2017-06-23 04:38:25 UTC,Victorious,Takeda Pharmaceutical,153104,suspicious
2017-10-23 05:50:13 UTC,KnowBe4,Propel(X),42654,suspicious
2017-08-06 00:00:52 UTC,Pinterest,Bitmain,102186,suspicious
2018-01-05 08:56:00 UTC,FanAI Inc.,Yelp,23499,healthy
2017-09-01 04:04:11 UTC,3D Systems,Avast,78530,healthy
2018-02-01 17:49:06 UTC,Influenster,Symantec,160907,healthy
2017-04-01 01:52:50 UTC,The Walt Disney Company,Symantec,123930,suspicious
2017-05-11 00:06:07 UTC,Knotel,Circle,15476,healthy
2018-03-08 17:04:16 UTC,Concur Technologies,Bazaarvoice,34728,suspicious
2017-10-21 12:05:38 UTC,HubHaus,Senic,118017,healthy
2017-06-17 04:11:17 UTC,Signal,Power Ledger,75529,healthy
2017-04-14 13:29:49 UTC,PagerDuty,Acquia,615,suspicious
2018-01-02 01:30:06 UTC,Evergage,Peel,32634,healthy
2017-12-23 09:09:51 UTC,Circle,Intuit,111561,healthy
2018-02-26 01:05:41 UTC,Grand Rounds,Cloudera,112465,healthy
2018-02-08 16:19:18 UTC,Ucommune,Talkspace,115843,healthy
2017-05-07 00:51:03 UTC,Pinterest,BigID,51859,healthy
2017-05-13 11:44:58 UTC,Ford Motor Company,Victorious,82204,healthy
2018-02-27 11:30:30 UTC,Ford Motor Company,Payoneer,188113,healthy
2018-02-28 09:50:17 UTC,PagerDuty,OneWeb,187751,healthy
2017-08-25 13:03:32 UTC,Upskill (formerly APX Labs),Propel(X),121794,healthy
2018-01-24 19:20:00 UTC,Virtualitics,BigID,67929,suspicious
2017-10-08 17:33:13 UTC,CyberX,Kiddom,82824,healthy
2017-08-31 18:01:22 UTC,Updater,Pantheon,17913,suspicious
2018-03-23 03:08:48 UTC,Arctic Wolf Networks,HomeAway,75904,healthy
2017-08-17 00:21:08 UTC,Symantec,Pepperfry.com,90090,healthy
2017-11-10 21:11:34 UTC,Via,Updater,119534,suspicious
2017-08-01 14:26:56 UTC,SoundCloud,BigID,142583,suspicious
2017-09-07 09:48:17 UTC,Bitmain,Concur Technologies,117872,healthy
2017-02-25 12:04:56 UTC,Blue Apron,Kakao,59844,healthy
2017-10-01 17:00:03 UTC,Bitmain,Namely,106779,suspicious
2017-04-06 05:31:59 UTC,PharmEasy,Propel(X),128567,healthy
2017-07-16 09:38:24 UTC,Honest Buildings,Gfycat,113221,suspicious
2017-10-04 10:17:24 UTC,Apptio,Intuit,64377,suspicious
2017-10-21 14:49:29 UTC,Jive Communications,Namely,187133,suspicious
2017-03-19 23:08:21 UTC,Fair,Luminoso,113497,healthy
2017-10-31 03:25:22 UTC,Acquia,IDEAYA Biosciences,191607,suspicious
2017-10-02 18:32:46 UTC,Sphero,Coinbase,150476,suspicious
2017-09-27 17:58:19 UTC,Future Mobility,Evergage,13505,suspicious
2018-02-17 07:31:34 UTC,Jana,CyberX,121276,suspicious
2017-12-25 20:30:58 UTC,Avast,Voicera,35603,healthy
2017-10-28 22:41:35 UTC,Symantec,Bench,184871,suspicious
2017-12-11 03:35:21 UTC,WuXi AppTec,KKR & Co. (Kohlberg Kravis Roberts & Co.),190518,healthy
2017-08-16 04:56:19 UTC,Icertis,bitFlyer,134155,healthy
2018-01-31 13:26:28 UTC,Senti Biosciences,Index,119246,healthy
2017-10-25 08:37:18 UTC,FanDuel,Index,134994,suspicious
2017-05-02 12:50:21 UTC,First Solar,Taulia,171533,suspicious
2017-04-03 09:35:24 UTC,Cloudera,Zwift,124879,suspicious
2017-02-11 08:50:32 UTC,FirstEnergy Corp.,Family Pet,87273,suspicious
2018-01-25 15:40:02 UTC,Blue Apron,bitFlyer,99822,healthy
2017-07-30 19:10:43 UTC,Shipt,DecaWave,59643,suspicious
2017-12-10 15:27:49 UTC,"Phunware, Inc.",Distil Networks,114439,suspicious
2017-04-29 10:21:37 UTC,Seeking Alpha,Quikr,108483,healthy
2017-11-25 15:52:04 UTC,OneWeb,"Nauto, Inc.",46175,suspicious
2017-05-10 05:22:27 UTC,Juicero,Pinterest,94269,healthy
2017-06-25 03:59:19 UTC,Siri,Sea Limited,155621,healthy
2017-02-05 17:13:20 UTC,SugarCRM,Sea Limited,80827,suspicious
2017-05-30 13:10:18 UTC,comScore,Icertis,18021,healthy
2017-07-23 11:40:16 UTC,Rivigo,bitFlyer,115489,suspicious
2017-09-12 15:38:37 UTC,Concur Technologies,Virtualitics,192453,healthy
2017-04-27 20:47:08 UTC,Nazara Technologies,HomeAway,99769,healthy
2017-08-01 20:23:50 UTC,FireEye,Qihoo 360 Technology,142422,suspicious
2017-11-14 07:42:01 UTC,Pantheon,Ledger,26527,healthy
2017-05-09 13:20:01 UTC,Intuit,Leap Motion,21083,healthy
2017-10-03 00:00:58 UTC,Meituan-Dianping,Tinyclues,76252,healthy
2017-04-10 08:53:14 UTC,PharmEasy,Meituan-Dianping,37370,suspicious
2017-08-26 20:50:58 UTC,China Unicom,Drover,160464,healthy
2017-09-23 08:35:05 UTC,Drive.ai,"Nauto, Inc.",45275,suspicious
2017-06-27 19:39:43 UTC,IHS Markit ,Gfycat,46369,healthy
2017-09-22 21:57:25 UTC,Toutiao,ShipHawk,79966,healthy
2017-07-13 02:40:15 UTC,Wochit,"Procore Technologies, Inc.",94293,suspicious
2017-06-11 14:56:19 UTC,Jana,IDEAYA Biosciences,82084,suspicious
2017-12-21 10:08:16 UTC,Vettery,Zwift,82342,suspicious
2017-10-01 22:15:22 UTC,KKR & Co. (Kohlberg Kravis Roberts & Co.),RedLock,174076,healthy
2017-09-22 17:07:59 UTC,BitPesa,Overstock.com,163340,suspicious
2017-06-26 01:54:09 UTC,Magic,Rivigo,27591,suspicious
2017-05-24 16:42:52 UTC,Sun Basket,Magic,66213,healthy
2017-03-08 14:56:55 UTC,"DailyPay, Inc.",Victorious,172492,healthy
2017-02-22 14:01:24 UTC,WalkMe,Via,70369,healthy
2017-05-23 06:08:13 UTC,Honest Buildings,Airtasker,99152,healthy
2017-12-02 00:17:55 UTC,Youku,TechCrunch,150346,suspicious
2017-05-17 14:11:02 UTC,Siri,Influenster,167616,healthy
2018-02-27 05:30:29 UTC,AWAL,KnowBe4,117609,suspicious
2017-09-09 05:13:02 UTC,LiveRamp,Kahoot!,110614,suspicious
2017-09-17 06:05:30 UTC,Sphero,PagerDuty,154827,suspicious
2017-10-13 01:14:47 UTC,Pinterest,Blockchain,36600,suspicious
2017-12-05 02:23:02 UTC,Takeda Pharmaceutical,Doodhwala,33776,suspicious
2017-05-28 10:52:27 UTC,HealthCare.com,Pepperfry.com,107399,suspicious
2017-09-25 15:58:42 UTC,Luminoso,Symantec,150285,suspicious
2018-01-04 06:39:06 UTC,Peel,Jiffy,90585,healthy
2017-04-04 08:11:24 UTC,Glooko,Magic,83310,healthy
2017-08-22 01:06:01 UTC,Coinbase,Gaana,193320,suspicious
2017-05-22 01:26:59 UTC,"Phunware, Inc.",Juicero,108006,suspicious
2017-09-18 06:25:43 UTC,Talkspace,MedGenome Inc.,146317,healthy
2017-06-02 14:25:08 UTC,Talkspace,Stitch Fix,109661,suspicious
2017-06-01 23:04:47 UTC,PhonePe,Family Pet,101238,suspicious
2018-03-10 02:32:09 UTC,Index,Wochit,5372,suspicious
2017-02-05 20:03:21 UTC,Signal,Vivino,177384,suspicious
2017-06-08 17:42:31 UTC,Nazara Technologies,Cloudera,75202,healthy
2017-10-01 07:38:01 UTC,Verizon Communications,Humacyte,127886,suspicious
2017-02-26 05:18:00 UTC,Ancient Nutrition,Octiv,160826,healthy
2017-04-13 05:07:31 UTC,Bitmain,Jana,39043,suspicious
2017-06-12 21:36:00 UTC,Rivigo,Gfycat,18630,suspicious
2018-03-05 13:39:34 UTC,Sea Limited,CleverTap,106668,suspicious
2017-03-10 15:49:37 UTC,KnowBe4,Victorious,116239,suspicious
2017-04-17 04:44:24 UTC,Evergage,HealthCare.com,18936,healthy
2017-06-20 02:10:31 UTC,Kiddom,Senti Biosciences,96454,suspicious
2017-10-18 15:57:27 UTC,TechCrunch,China Unicom,8093,suspicious
2017-09-23 21:51:32 UTC,Dwolla,Health Catalyst,170393,healthy
2017-02-05 16:48:19 UTC,Drive.ai,Illumio,41466,suspicious
2017-03-26 10:41:58 UTC,zulily,Meituan-Dianping,13495,suspicious
2017-06-01 23:45:55 UTC,Hotelogix,Bitt,32677,healthy
2017-12-15 10:29:05 UTC,Nazara Technologies,Rocket Lab,86867,suspicious
2018-01-13 05:38:38 UTC,Ucommune,Upskill (formerly APX Labs),66941,healthy
2017-03-30 07:06:14 UTC,Updater,RedLock,22141,healthy
2017-10-12 23:21:27 UTC,Grand Rounds,Namely,2169,suspicious
2017-08-08 08:03:47 UTC,Icertis,Acorns,145096,healthy
2017-11-27 17:03:13 UTC,Chef,Nazara Technologies,31893,suspicious
2017-12-16 02:47:02 UTC,Dialpad,GeoSpock Ltd.,88769,suspicious
2017-04-22 18:45:42 UTC,Poka Inc.,Tesco,58699,suspicious
2017-04-12 01:02:17 UTC,Claire,Relayr,9228,healthy
2017-12-21 12:17:01 UTC,RedLock,Yelp,7729,healthy
2017-12-08 16:04:47 UTC,RedLock,Fair,102185,healthy
2017-02-26 05:23:35 UTC,Toutiao,Health Catalyst,40243,healthy
2017-11-09 03:21:34 UTC,Symantec,BitPesa,91255,healthy
2017-10-13 12:24:45 UTC,Shipt,China Unicom,180617,suspicious
2017-04-09 15:44:42 UTC,Glooko,Quizlet,56215,healthy
2017-11-23 14:35:48 UTC,FanAI Inc.,Intuit,116770,suspicious
2017-04-19 23:47:27 UTC,Payfone,KnowBe4,75696,suspicious
2017-03-05 19:54:54 UTC,Ancient Nutrition,Sun Basket,69113,healthy
2017-12-07 14:32:35 UTC,FanAI Inc.,Tesco,63294,suspicious
2017-05-10 14:28:41 UTC,comScore,Foundation Medicine,189764,healthy
2018-03-22 10:57:34 UTC,LiveRamp,FireEye,148566,suspicious
2017-03-04 16:19:11 UTC,Airtable,Cognizant Technology Solutions,132973,suspicious
2017-07-21 01:38:20 UTC,Drover,Leap Motion,24583,suspicious
2017-10-29 06:48:03 UTC,Via,Leap Motion,42357,suspicious
2017-06-12 05:07:33 UTC,Leap Motion,Sphero,102854,suspicious
2018-02-23 14:03:58 UTC,Tinyclues,bitFlyer,126728,suspicious
2017-04-13 13:57:43 UTC,"Nauto, Inc.",BitPesa,184032,healthy
2017-09-06 22:41:39 UTC,Avvo,Kuaishou,27766,suspicious
2017-05-02 12:56:11 UTC,WalkMe,Vettery,39111,healthy
2017-06-21 10:33:09 UTC,Payoneer,ShipHawk,91406,suspicious
2018-01-18 20:27:33 UTC,JW Player,Atom Bank,170322,suspicious
2017-06-12 15:38:40 UTC,HealthCare.com,HQTrivia,122161,healthy
2017-04-14 08:16:51 UTC,Toutiao,Distil Networks,194353,healthy
2017-02-08 13:47:41 UTC,Relayr,Sun Basket,82476,suspicious
2017-12-30 01:02:25 UTC,Airtable,Distil Networks,117349,suspicious
2017-06-26 17:09:46 UTC,Payfone,Ford Motor Company,71770,healthy
2017-07-29 21:20:12 UTC,iQiyi,Index,139767,healthy
2017-12-13 08:35:01 UTC,Puls,IHS Markit ,121717,healthy
2017-07-11 01:06:01 UTC,PhonePe,Atom Bank,32369,healthy
2017-10-30 22:35:20 UTC,Sun Basket,BigID,190550,suspicious
2017-09-13 17:09:28 UTC,AWAL,Ancient Nutrition,66410,healthy
2017-09-06 07:31:44 UTC,FanDuel,Yoox Net-a-Porter Group,29779,healthy
2017-11-09 10:31:38 UTC,Verizon Communications,HQTrivia,3196,healthy
2017-12-30 05:17:41 UTC,Honest Buildings,Signal,133279,suspicious
2017-07-19 18:17:35 UTC,17zuoye,IFTTT,98098,suspicious
2018-03-08 20:54:46 UTC,DecaWave,Grand Rounds,108278,healthy
2017-07-08 15:23:18 UTC,Gaana,Bazaarvoice,169864,suspicious
2017-02-09 05:17:00 UTC,Affirm,Qihoo 360 Technology,61783,healthy
2017-04-28 09:22:01 UTC,Chef,HealthCare.com,93744,healthy
2017-08-13 09:54:36 UTC,Mezi,Alibaba,158350,healthy
2017-07-11 10:01:27 UTC,Glooko,Quizlet,75023,suspicious
2018-02-24 23:20:54 UTC,Bancor,JW Player,93989,healthy
2017-04-19 03:07:39 UTC,FirstEnergy Corp.,Moderna Therapeutics,59012,suspicious
2017-04-25 05:56:54 UTC,Bluecore,JW Player,184968,suspicious
2017-02-07 05:38:08 UTC,Rivigo,Storj Labs,163523,suspicious
2017-04-26 18:51:49 UTC,SaltStack,Senti Biosciences,10872,suspicious
2017-05-29 16:18:46 UTC,Osmo,TurnKey Vacation Rentals,13820,suspicious
2017-09-25 01:07:56 UTC,Mayo Clinic,Alibaba,134754,healthy
2017-05-28 02:10:33 UTC,JW Player,Avast,168184,suspicious
2017-05-03 23:07:40 UTC,Acorns,Wellthy Therapeutics Pvt Ltd,168,healthy
2017-08-07 00:31:41 UTC,Talkspace,Peel,89190,suspicious
2018-01-06 19:36:22 UTC,Apptio,Avvo,71835,suspicious
2017-12-31 11:53:47 UTC,HCL Technologies,Gfycat,50004,suspicious
2017-12-16 07:21:33 UTC,Takeda Pharmaceutical,"DailyPay, Inc.",196132,healthy
2018-03-23 05:29:28 UTC,Sea Limited,EarlySalary,87950,suspicious
2017-08-13 11:50:18 UTC,Arctic Wolf Networks,Yoox Net-a-Porter Group,164199,suspicious
2017-08-24 02:04:32 UTC,Senic,Ucommune,118423,suspicious
2017-09-29 17:17:33 UTC,Hotelogix,GeoSpock Ltd.,57068,healthy
2017-02-13 16:12:22 UTC,TurnKey Vacation Rentals,"DailyPay, Inc.",37555,healthy
2017-12-30 18:48:44 UTC,Blue Apron,FanDuel,8408,suspicious
2018-03-20 06:28:41 UTC,Yelp,Virtualitics,1120,suspicious
2017-06-11 11:43:20 UTC,Arctic Wolf Networks,Seeking Alpha,154142,suspicious
2017-09-05 10:52:24 UTC,PharmEasy,LiveRamp,196040,suspicious
2018-02-23 03:22:55 UTC,Zwift,TechCrunch,117902,healthy
2017-05-13 15:36:34 UTC,Luminoso,Ancient Nutrition,69685,healthy
2017-06-20 01:46:09 UTC,Yoox Net-a-Porter Group,Qihoo 360 Technology,64654,healthy
2017-04-15 22:20:18 UTC,Bitt,Domo,122654,healthy
2018-01-06 09:08:33 UTC,comScore,Kiddom,108926,suspicious
2017-09-23 03:05:29 UTC,comScore,Glooko,37864,suspicious
2017-05-25 13:08:16 UTC,PagerDuty,Crunchbase,131682,healthy
2017-03-23 14:34:36 UTC,Fair,EVERFI,163090,suspicious
2017-09-04 04:25:16 UTC,Claire,Domo,127899,suspicious
2017-09-19 13:53:09 UTC,AirMap,Takeda Pharmaceutical,82714,suspicious
2017-10-09 05:54:01 UTC,FanDuel,Showpad,189659,suspicious
2018-02-17 12:32:15 UTC,Kuaishou,Mezi,20171,suspicious
2017-07-20 04:24:59 UTC,The Walt Disney Company,IDEAYA Biosciences,156662,healthy
2017-09-06 19:59:07 UTC,BitPesa,Penny,2946,suspicious
2018-02-27 21:04:14 UTC,Nazara Technologies,MedGenome Inc.,165229,healthy
2017-08-19 09:46:12 UTC,OneWeb,Magic,190734,healthy
2017-06-13 13:01:57 UTC,Family Pet,Virtualitics,188894,healthy
2017-06-18 17:17:48 UTC,"Phunware, Inc.",Chef,48579,suspicious
2018-02-28 04:33:13 UTC,Zwift,PharmEasy,41219,suspicious
2017-12-10 05:22:58 UTC,Jive Communications,MedGenome Inc.,18552,healthy
2017-07-01 22:13:22 UTC,Ledger,Namely,79588,healthy
2017-09-08 21:00:43 UTC,Rocket Lab,SentinelOne,121235,suspicious
2017-03-16 22:22:22 UTC,Talkspace,Farfetch,152364,suspicious
2017-12-20 11:33:28 UTC,Signal,Airtable,27014,healthy
2018-01-28 06:16:33 UTC,Overstock.com,Dwolla,120291,suspicious
2017-02-21 20:17:24 UTC,Coinbase,IFTTT,149101,suspicious
2017-03-24 19:28:08 UTC,IHS Markit ,Sea Limited,40690,healthy
2017-07-17 07:36:55 UTC,OneWeb,Concur Technologies,114570,healthy
2017-03-12 11:46:29 UTC,Senic,Taulia,68564,healthy
2017-06-14 08:28:17 UTC,Nazara Technologies,Grand Rounds,55256,suspicious
2018-02-04 19:34:04 UTC,Yoox Net-a-Porter Group,Jive Communications,61985,suspicious
2017-09-28 10:22:59 UTC,Bancor,Jana,152992,healthy
2017-11-12 23:17:15 UTC,Drover,Showpad,119439,healthy
2017-07-09 00:53:04 UTC,Talkspace,DataVisor,111581,healthy
2017-04-04 21:18:19 UTC,Personal Capital,Circle,187008,suspicious
2017-12-22 08:34:18 UTC,Personal Capital,Dwolla,59816,healthy
2017-03-28 12:48:28 UTC,Acorns,BigID,177297,suspicious
2017-07-31 13:58:58 UTC,Jana,Cognizant Technology Solutions,66100,suspicious
2018-02-11 19:04:30 UTC,Icertis,LiveRamp,31245,healthy
2017-06-23 14:06:00 UTC,PagerDuty,Cloudera,194386,suspicious
2017-07-21 16:57:40 UTC,Bancor,Youku,154387,healthy
2017-11-09 08:35:00 UTC,Cofense,Crunchbase,186703,suspicious
2017-06-05 09:49:50 UTC,Taulia,Vivino,93813,healthy
2017-08-07 13:10:25 UTC,Family Pet,Signal Foundation,105085,healthy
2017-09-11 16:04:13 UTC,Talkspace,Bench,194626,suspicious
2017-10-20 02:49:56 UTC,Bitt,Kobalt,21810,healthy
2017-08-21 22:32:11 UTC,Pepperfry.com,zulily,132595,suspicious
2017-05-25 14:21:54 UTC,BitPesa,Udaan,89953,suspicious
2017-08-25 22:06:26 UTC,"Procore Technologies, Inc.",Bench,109621,suspicious
2017-02-19 07:22:50 UTC,Mezi,Bitmain,3050,suspicious
2018-02-18 05:00:11 UTC,Kahoot!,Pantheon,95749,suspicious
2017-04-03 21:47:31 UTC,Takeda Pharmaceutical,Overstock.com,99481,suspicious
2017-08-05 09:28:44 UTC,Vivino,News Corp.,58727,healthy
2017-10-12 22:36:31 UTC,Pinterest,TechCrunch,98629,healthy
2017-10-27 16:47:45 UTC,AirMap,Mezi,177850,healthy
2017-08-05 16:49:52 UTC,FanDuel,Avast,3271,suspicious
2017-05-19 19:20:45 UTC,Icertis,Octiv,190027,suspicious
2017-09-14 04:07:43 UTC,TurnKey Vacation Rentals,Tesco,175087,healthy
2017-03-17 01:25:24 UTC,Quikr,Crunchbase,20152,healthy
2017-07-22 20:46:01 UTC,Avvo,EVERFI,124412,suspicious
2018-01-19 11:01:07 UTC,Quikr,Talkspace,87762,healthy
2017-10-27 20:43:09 UTC,17zuoye,First Solar,101679,healthy
2017-04-10 20:44:31 UTC,Evergage,SaltStack,81238,suspicious
2017-02-12 05:02:38 UTC,Drive.ai,Storj Labs,186596,healthy
2017-07-24 07:11:05 UTC,Influenster,comScore,57632,healthy
2017-10-31 03:20:54 UTC,Talkspace,HubHaus,113983,suspicious
2017-12-20 22:39:12 UTC,Sun Basket,Ford Motor Company,167438,suspicious
2018-01-30 16:34:32 UTC,Kobalt,Overstock.com,117606,suspicious
2017-02-27 12:08:03 UTC,IHS Markit ,Udaan,27710,healthy
2018-01-18 01:58:33 UTC,Verizon Communications,Zum,30068,suspicious
2017-10-25 11:28:34 UTC,Curatio Healthcare,Circle,21177,suspicious
2017-08-07 22:44:31 UTC,Octiv,Blue Apron,173659,healthy
2018-01-19 21:42:44 UTC,IHS Markit ,Claire,173335,healthy
2017-08-31 19:53:04 UTC,AWAL,Victorious,66817,healthy
2017-08-25 04:25:31 UTC,SoundCloud,iQiyi,35457,healthy
2017-03-31 11:21:28 UTC,Leap Motion,Udaan,5708,healthy
2018-01-24 21:05:19 UTC,Pinterest,Health Catalyst,22657,suspicious
2017-04-07 13:23:35 UTC,bitFlyer,Talkspace,136094,suspicious
2017-10-15 09:40:54 UTC,Dwolla,Pantheon,13179,healthy
2017-08-30 22:43:26 UTC,DecaWave,MedGenome Inc.,129738,healthy
2017-04-18 08:05:31 UTC,Chef,Juicero,99286,suspicious
2017-07-29 02:32:24 UTC,Blue Apron,LiveRamp,162802,healthy
2017-12-26 07:43:54 UTC,Signal Foundation,Avvo,148448,suspicious
2018-03-18 17:37:41 UTC,zulily,Prelude Fertility,144005,suspicious
2017-10-21 20:00:01 UTC,PhonePe,BitPesa,46102,healthy
2017-06-04 20:15:54 UTC,Kobalt,Influenster,187325,healthy
2017-06-12 08:31:11 UTC,Humacyte,Bitt,150134,healthy
2018-02-14 16:29:49 UTC,Power Ledger,Octiv,109387,healthy
2017-06-04 17:06:25 UTC,Farfetch,Personal Capital,194839,suspicious
2017-12-16 04:10:01 UTC,Humacyte,3D Systems,47427,suspicious
2017-06-14 06:08:04 UTC,Grand Rounds,AirMap,174988,suspicious
2017-02-01 01:00:17 UTC,Affirm,Yoox Net-a-Porter Group,101952,suspicious
2018-01-08 07:27:53 UTC,Moderna Therapeutics,3D Systems,78263,healthy
2018-01-06 09:43:26 UTC,Ford Motor Company,iQiyi,124139,suspicious
2017-05-29 14:37:06 UTC,Kuaishou,Intuit,45084,healthy
2017-04-27 07:21:17 UTC,17zuoye,The Walt Disney Company,169071,healthy
2018-03-17 10:32:06 UTC,Illumio,Gfycat,172862,suspicious
2017-06-11 23:10:47 UTC,The Walt Disney Company,Voicera,27134,suspicious
2017-10-01 18:52:45 UTC,CyberX,OneWeb,7447,suspicious
2017-04-04 08:21:17 UTC,Domo,SugarCRM,190875,healthy
2018-01-09 20:47:51 UTC,Signal Foundation,PagerDuty,136368,healthy
2017-03-28 01:44:17 UTC,Penny,Upskill (formerly APX Labs),58398,healthy
2018-03-17 21:55:13 UTC,KnowBe4,Future Mobility,77480,healthy
2017-07-15 19:10:40 UTC,IDEAYA Biosciences,Kuaishou,51071,suspicious
2017-09-26 08:34:11 UTC,Meituan-Dianping,Victorious,135678,suspicious
2017-11-04 19:06:18 UTC,Vectra Networks,China Unicom,178432,healthy
2017-02-09 15:29:56 UTC,Shopify,HubHaus,169816,suspicious
2017-12-14 13:38:01 UTC,Gfycat,Icertis,54040,suspicious
2017-06-08 02:40:17 UTC,Crunchbase,Shipt,50506,healthy
2017-12-13 23:26:13 UTC,Yoox Net-a-Porter Group,Index,181179,suspicious
2017-09-12 14:44:46 UTC,Nazara Technologies,Meituan-Dianping,65100,healthy
2017-07-10 18:56:56 UTC,Blockchain,AWAL,84645,healthy
2017-04-20 10:15:58 UTC,WuXi AppTec,Kobalt,87419,suspicious
2018-02-10 14:52:14 UTC,Zwift,Bitt,34911,suspicious
2018-03-16 18:48:20 UTC,Bluecore,GeoSpock Ltd.,109721,healthy
2018-01-28 18:50:47 UTC,Vettery,TechCrunch,164942,healthy
2017-09-07 04:20:54 UTC,Concur Technologies,Poka Inc.,42807,suspicious
2018-03-04 00:43:01 UTC,"Nauto, Inc.",Nazara Technologies,197286,healthy
2017-02-15 01:43:27 UTC,Icertis,RedLock,152394,healthy
2017-09-26 23:47:47 UTC,Atom Bank,Signal,51882,suspicious
2017-11-23 13:54:14 UTC,Farfetch,Bench,15961,healthy
2017-03-29 17:13:40 UTC,comScore,Cofense,163834,healthy
2017-03-04 21:56:44 UTC,DataVisor,HomeAway,104014,suspicious
2017-08-10 17:51:33 UTC,Vectra Networks,Bitt,66031,healthy
2017-04-05 20:59:05 UTC,Luminoso,Foundation Medicine,159237,suspicious
2017-02-04 01:44:16 UTC,Circle,Upskill (formerly APX Labs),62612,suspicious
2017-12-07 10:57:53 UTC,KnowBe4,Cloudera,23977,healthy
2017-07-05 01:29:09 UTC,Octiv,Namely,4378,healthy
2018-02-02 22:41:48 UTC,Pinterest,Propel(X),60045,suspicious
2017-11-26 00:58:52 UTC,Payoneer,Storj Labs,58898,healthy
2018-02-24 16:53:24 UTC,Talkspace,"DailyPay, Inc.",155485,suspicious
2017-02-02 03:18:45 UTC,Domo,Zum,99994,suspicious
2017-09-17 14:35:05 UTC,Vivino,Relayr,125149,suspicious
2017-06-25 07:18:32 UTC,FanDuel,HealthCare.com,143964,suspicious
2017-05-22 11:20:38 UTC,Kakao,Magic,115595,healthy
2017-05-09 01:41:56 UTC,Symantec,KIXEYE,43984,healthy
2017-02-09 07:58:06 UTC,RedLock,Future Mobility,116386,healthy
2017-02-20 03:43:04 UTC,Dialpad,3D Systems,47922,suspicious
2017-02-13 20:34:08 UTC,Nazara Technologies,Talkspace,84909,suspicious
2017-12-13 09:10:07 UTC,Concur Technologies,Distil Networks,43362,healthy
2018-01-25 01:27:24 UTC,PagerDuty,First Solar,114938,healthy
